;Codigo Municipio;Nombre;Clase;CodProv
4688;31071;CASTILLONUEVO;0;31
4689;31193;OLZA;56;31
4690;31072;CINTRUENIGO;487;31
4691;31074;CIRAUQUI;18;31
4692;31075;CIRIZA;0;31
4693;31076;CIZUR;298;31
4694;31077;CORELLA;980;31
4695;31078;CORTES;259;31
4696;31079;DESOJO;0;31
4697;31080;DICASTILLO;11;31
4698;31081;DONAMARIA;0;31
4699;31221;DONEZTEBE;46;31
4700;31083;ECHARRI;4;31
4701;31087;ELGORRIAGA;7;31
4702;31089;ENERIZ;11;31
4703;31090;ERATSUN;4;31
4704;31091;ERGOIENA;7;31
4705;31092;ERRO;18;31
4706;31094;ESLAVA;7;31
4707;31095;ESPARZA DE SALAZAR;7;31
4708;31096;ESPRONCEDA;4;31
4709;31097;ESTELLA;592;31
4710;31098;ESTERIBAR;91;31
4711;31099;ETAYO;0;31
4712;31082;ETXALAR;28;31
4713;31084;ETXARRI-ARANATZ;14;31
4714;31085;ETXAURI;18;31
4715;31100;EULATE;11;31
4716;31101;EZCABARTE;88;31
4717;31093;EZCAROZ;7;31
4718;31102;EZKURRA;0;31
4719;31103;EZPROGUI;0;31
4720;31104;FALCES;88;31
4721;31105;FITERO;200;31
4722;31106;FONTELLAS;35;31
4723;31107;FUNES;270;31
4724;31108;FUSTIÑANA;182;31
4725;31109;GALAR;1302;31
4726;31110;GALLIPIENZO;7;31
4727;31111;GALLUES;4;31
4728;31112;GARAIOA;0;31
4729;31113;GARDE;0;31
4730;31114;GARINOAIN;4;31
4731;31115;GARRALDA;0;31
4732;31116;GENEVILLA;4;31
4733;31117;GOIZUETA;11;31
4734;31118;GOÑI;14;31
4735;31119;GUESA;0;31
4736;31120;GUESALAZ;14;31
4737;31121;GUIRGUILLANO;0;31
4738;31256;HIRIBERRI;0;31
4739;31122;HUARTE;294;31
4740;31124;IBARGOITI;0;31
4741;31259;IGANTZI;7;31
4742;31125;IGUZQUIZA;7;31
4743;31126;IMOTZ;18;31
4744;31127;IRAÑETA;4;31
4745;31904;IRURTZUN;196;31
4746;31128;ISABA;21;31
4747;31129;ITUREN;0;31
4748;31130;ITURMENDI;4;31
4749;31131;IZA;126;31
4750;31132;IZAGAONDOA;4;31
4751;31133;IZALZU;0;31
4752;31134;JAURRIETA;4;31
4753;31135;JAVIER;7;31
4754;31136;JUSLAPEÑA;21;31
4755;31138;LAKUNZA;60;31
4756;31139;LANA;0;31
4757;31140;LANTZ;0;31
4758;31141;LAPOBLACION;4;31
4759;31142;LARRAGA;77;31
4760;31143;LARRAONA;4;31
4761;31144;LARRAUN;56;31
4762;31145;LAZAGURRIA;4;31
4763;31146;LEACHE;0;31
4764;31147;LEGARDA;18;31
4765;31148;LEGARIA;4;31
4766;31149;LEITZA;172;31
4767;31908;LEKUNBERRI;168;31
4768;31150;LEOZ;11;31
4769;31151;LERGA;0;31
4770;31152;LERIN;77;31
4771;31153;LESAKA;63;31
4772;31154;LEZAUN;11;31
4773;31155;LIEDENA;11;31
4774;31156;LIZOÁIN;18;31
4775;31157;LODOSA;662;31
4776;31158;LONGUIDA;14;31
4777;31159;LUMBIER;39;31
4778;31160;LUQUIN;4;31
4779;31248;LUZAIDE;18;31
4780;31161;MAÑERU;18;31
4781;31162;MARAÑON;4;31
4782;31163;MARCILLA;280;31
4783;31164;MELIDA;18;31
4784;31165;MENDAVIA;217;31
4785;31166;MENDAZA;0;31
4786;31167;MENDIGORRIA;60;31
4787;31168;METAUTEN;14;31
4788;31169;MILAGRO;259;31
4789;31170;MIRAFUENTES;4;31
4790;31171;MIRANDA DE ARGA;49;31
4791;31172;MONREAL;4;31
4792;31173;MONTEAGUDO;42;31
4793;31174;MORENTIN;11;31
4794;31175;MUES;0;31
4795;31176;MURCHANTE;46;31
4796;31177;MURIETA;21;31
4797;31178;MURILLO EL CUENDE;21;31
4798;31179;MURILLO EL FRUTO;21;31
4799;31180;MURUZABAL;7;31
4800;31181;NAVASCUES;4;31
4801;31182;NAZAR;4;31
4802;31088;NOAIN (VALLE DE ELORZ);462;31
4803;31183;OBANOS;77;31
4804;31185;OCHAGAVIA;28;31
4805;31184;OCO;0;31
4806;31186;ODIETA;21;31
4807;31187;OITZ;0;31
4808;31188;OLAIBAR;25;31
4809;31189;OLAZTI;32;31
4810;31190;OLEJUA;0;31
4811;31191;OLITE;235;31
4812;31194;OLLO;21;31
4813;31192;OLORIZ;14;31
4814;31195;ORBAITZETA;0;31
4815;31196;ORBARA;0;31
4816;31197;ORISOAIN;7;31
4817;31906;ORCOYEN;221;31
4818;31198;ORONZ;4;31
4819;31199;OROZ-BETELU;7;31
4820;31211;ORREAGA;0;31
4821;31200;OTEIZA;25;31
4822;31201;PAMPLONA;1768;31
4823;31202;PERALTA;588;31
4824;31203;PETILLA DE ARAGON;4;31
4825;31204;PIEDRAMILLERA;4;31
4826;31205;PITILLAS;42;31
4827;31206;PUENTE LA REINA;291;31
4828;31207;PUEYO;18;31
4829;31208;RIBAFORADA;196;31
4830;31209;ROMANZADO;4;31
4831;31210;RONCAL;7;31
4832;31212;SADA;0;31
4833;31213;SALDIAS;4;31
4834;31214;SALINAS DE ORO;4;31
4835;31215;SAN ADRIAN;385;31
4836;31217;SAN MARTIN DE UNX;11;31
4837;31216;SANGUESA;77;31
4838;31219;SANSOL;4;31
4839;31220;SANTACARA;25;31
4840;31222;SARRIES;4;31
4841;31223;SARTAGUDA;168;31
4842;31224;SESMA;49;31
4843;31225;SORLADA;14;31
4844;31226;SUNBILLA;11;31
4845;31227;TAFALLA;214;31
4846;31228;TIEBAS-MURUARTE DE RETA;60;31
4847;31229;TIRAPU;0;31
4848;31230;TORRALBA DEL RIO;0;31
4849;31231;TORRES DEL RIO;18;31
4850;31232;TUDELA;371;31
4851;31233;TULEBRAS;14;31
4852;31234;UCAR;4;31
4853;31123;UHARTE-ARAKIL;42;31
4854;31235;UJUE;4;31
4855;31236;ULTZAMA;60;31
4856;31237;UNCITI;7;31
4857;31238;UNZUE;0;31
4858;31239;URDAZUBI;67;31
4859;31240;URDIAIN;25;31
4860;31241;URRAUL ALTO;7;31
4861;31242;URRAUL BAJO;0;31
4862;31244;URROZ;4;31
4863;31243;URROZ-VILLA;4;31
4864;31245;URZAINQUI;4;31
4865;31246;UTERGA;11;31
4866;31247;UZTARROZ;7;31
4867;31086;EGÜÉS;448;31
4868;31260;YERRI;70;31
4869;31249;VALTIERRA;231;31
4870;31251;VIANA;361;31
4871;31252;VIDANGOZ;4;31
4872;31254;VILLAFRANCA;217;31
4873;31255;VILLAMAYOR DE MONJARDIN;4;31
4874;31257;VILLATUERTA;32;31
4875;31258;VILLAVA;49;31
4876;31261;YESA;39;31
4877;31262;ZABALZA;7;31
4878;31073;ZIORDIA;18;31
4879;31907;ZIZUR MAYOR;168;31
4880;31263;ZUBIETA;0;31
4881;31264;ZUGARRAMURDI;11;31
4882;31265;ZUÑIGA;0;31
4883;32001;ALLARIZ;0;32
4884;32002;AMOEIRO;63;32
4885;32003;ARNOIA (A);70;32
4886;32004;AVION;49;32
4887;32005;BALTAR;63;32
4888;32006;BANDE;77;32
4889;32007;BAÑOS DE MOLGAS;74;32
4890;32008;BARBADAS;662;32
4891;32009;BARCO DE VALDEORRAS (O);917;32
4892;32010;BEADE;14;32
4893;32011;BEARIZ;28;32
4894;32012;BLANCOS (OS);88;32
4895;32013;BOBORAS;81;32
4896;32014;BOLA (A);60;32
4897;32015;BOLO (O);25;32
4898;32016;CALVOS DE RANDIN;42;32
4899;32018;CARBALLEDA DE AVIA;60;32
4900;32017;CARBALLEDA DE VALDEORRAS;49;32
4901;32019;CARBALLIÑO (O);1033;32
4902;32020;CARTELLE;84;32
4903;32022;CASTRELO DE MIÑO;91;32
4904;32021;CASTRELO DO VAL;35;32
4905;32023;CASTRO CALDELAS;28;32
4906;32024;CELANOVA;378;32
4907;32025;CENLLE;119;32
4908;32029;CHANDREXA DE QUEIXA;11;32
4909;32026;COLES;165;32
4910;32027;CORTEGADA;105;32
4911;32028;CUALEDRO;91;32
4912;32030;ENTRIMO;67;32
4913;32031;ESGOS;67;32
4914;32033;GOMESENDE;53;32
4915;32034;GUDIÑA (A);133;32
4916;32035;IRIXO (O);39;32
4917;32038;LAROUCO;25;32
4918;32039;LAZA;67;32
4919;32040;LEIRO;105;32
4920;32041;LOBEIRA;74;32
4921;32042;LOBIOS;137;32
4922;32043;MACEDA;105;32
4923;32044;MANZANEDA;11;32
4924;32045;MASIDE;235;32
4925;32046;MELON;81;32
4926;32047;MERCA (A);123;32
4927;32048;MEZQUITA (A);95;32
4928;32049;MONTEDERRAMO;11;32
4929;32050;MONTERREI;186;32
4930;32051;MUIÑOS;133;32
4931;32052;NOGUEIRA DE RAMUIN;179;32
4932;32053;OIMBRA;147;32
4933;32054;OURENSE;795;32
4934;32055;PADERNE DE ALLARIZ;39;32
4935;32056;PADRENDA;53;32
4936;32057;PARADA DE SIL;35;32
4937;32058;PEREIRO DE AGUIAR (O);329;32
4938;32059;PEROXA (A);67;32
4939;32060;PETIN;21;32
4940;32061;PIÑOR;49;32
4941;32063;POBRA DE TRIVES (A);112;32
4942;32064;PONTEDEVA;28;32
4943;32062;PORQUEIRA;56;32
4944;32065;PUNXIN;32;32
4945;32066;QUINTELA DE LEIRADO;32;32
4946;32067;RAIRIZ DE VEIGA;84;32
4947;32068;RAMIRAS;49;32
4948;32069;RIBADAVIA;455;32
4949;32071;RIOS;63;32
4950;32072;RUA (A);158;32
4951;32073;RUBIA;63;32
4952;32074;SAN AMARO;102;32
4953;32075;SAN CIBRAO DAS VIÑAS;354;32
4954;32076;SAN CRISTOVO DE CEA;140;32
4955;32070;RIO;25;32
4956;32077;SANDIAS;112;32
4957;32078;SARREAUS;39;32
4958;32079;TABOADELA;109;32
4959;32080;TEIXEIRA (A);14;32
4960;32081;TOEN;98;32
4961;32082;TRASMIRAS;70;32
4962;32083;VEIGA (A);11;32
4963;32084;VEREA;74;32
4964;32085;VERIN;1897;32
4965;32086;VIANA DO BOLO;81;32
4966;32087;VILAMARIN;98;32
4967;32088;VILAMARTIN DE VALDEORRAS;119;32
4968;32089;VILAR DE BARRIO;77;32
4969;32090;VILAR DE SANTOS;18;32
4970;32091;VILARDEVOS;74;32
4971;32092;VILARIÑO DE CONSO;32;32
4972;32032;XINZO DE LIMIA;1162;32
4973;32036;XUNQUEIRA DE AMBIA;39;32
4974;32037;XUNQUEIRA DE ESPADANEDO;7;32
4975;33001;ALLANDE;63;33
4976;33002;ALLER;889;33
4977;33003;AMIEVA;32;33
4978;33004;AVILES;256;33
4979;33005;BELMONTE DE MIRANDA;91;33
4980;33006;BIMENES;130;33
4981;33007;BOAL;32;33
4982;33008;CABRALES;32;33
4983;33009;CABRANES;46;33
4984;33010;CANDAMO;84;33
4985;33012;CANGAS DE ONIS;368;33
4986;33011;CANGAS DEL NARCEA;431;33
4987;33013;CARAVIA;56;33
4988;33014;CARREÑO;497;33
4989;33015;CASO;74;33
4990;33016;CASTRILLON;1456;33
4991;33017;CASTROPOL;133;33
4992;33018;COAÑA;161;33
4993;33019;COLUNGA;224;33
4994;33020;CORVERA DE ASTURIAS;1355;33
4995;33021;CUDILLERO;539;33
4996;33022;DEGAÑA;49;33
4997;33023;FRANCO (EL);109;33
4998;33024;GIJON;1516;33
4999;33025;GOZON;490;33
5000;33026;GRADO;900;33
5001;33027;GRANDAS DE SALIME;11;33
5002;33028;IBIAS;49;33
5003;33029;ILLANO;14;33
5004;33030;ILLAS;67;33
5005;33031;LANGREO;417;33
5006;33032;LAVIANA;711;33
5007;33033;LENA;826;33
5008;33035;LLANERA;1117;33
5009;33036;LLANES;1159;33
5010;33037;MIERES;1439;33
5011;33038;MORCIN;175;33
5012;33039;MUROS DE NALON;147;33
5013;33040;NAVA;406;33
5014;33041;NAVIA;511;33
5015;33042;NOREÑA;385;33
5016;33043;ONIS;28;33
5017;33044;OVIEDO;1722;33
5018;33045;PARRES;259;33
5019;33046;PEÑAMELLERA ALTA;32;33
5020;33047;PEÑAMELLERA BAJA;70;33
5021;33048;PESOZ;0;33
5022;33049;PILOÑA;364;33
5023;33050;PONGA;14;33
5024;33051;PRAVIA;872;33
5025;33052;PROAZA;39;33
5026;33053;QUIROS;42;33
5027;33054;REGUERAS (LAS);116;33
5028;33055;RIBADEDEVA;147;33
5029;33056;RIBADESELLA;529;33
5030;33057;RIBERA DE ARRIBA;172;33
5031;33058;RIOSA;112;33
5032;33059;SALAS;172;33
5033;33061;SAN MARTIN DE OSCOS;4;33
5034;33060;SAN MARTIN DEL REY AURELIO;154;33
5035;33063;SAN TIRSO DE ABRES;42;33
5036;33062;SANTA EULALIA DE OSCOS;14;33
5037;33064;SANTO ADRIANO;18;33
5038;33065;SARIEGO;81;33
5039;33066;SIERO;2790;33
5040;33067;SOBRESCOBIO;60;33
5041;33068;SOMIEDO;25;33
5042;33069;SOTO DEL BARCO;340;33
5043;33070;TAPIA DE CASARIEGO;200;33
5044;33071;TARAMUNDI;21;33
5045;33072;TEVERGA;60;33
5046;33073;TINEO;340;33
5047;33034;VALDES;532;33
5048;33074;VEGADEO;165;33
5049;33075;VILLANUEVA DE OSCOS;7;33
5050;33076;VILLAVICIOSA;1064;33
5051;33077;VILLAYON;11;33
5052;33078;YERNES Y TAMEZA;0;33
5053;34001;ABARCA DE CAMPOS;0;34
5054;34003;ABIA DE LAS TORRES;7;34
5055;34004;AGUILAR DE CAMPOO;721;34
5056;34005;ALAR DEL REY;98;34
5057;34006;ALBA DE CERRATO;0;34
5058;34009;AMAYUELAS DE ARRIBA;0;34
5059;34010;AMPUDIA;39;34
5060;34011;AMUSCO;14;34
5061;34012;ANTIGUEDAD;7;34
5062;34015;ARCONADA;4;34
5063;34017;ASTUDILLO;39;34
5064;34018;AUTILLA DEL PINO;25;34
5065;34019;AUTILLO DE CAMPOS;4;34
5066;34020;AYUELA;4;34
5067;34022;BALTANAS;74;34
5068;34024;BAQUERIN DE CAMPOS;4;34
5069;34025;BARCENA DE CAMPOS;7;34
5070;34027;BARRUELO DE SANTULLAN;130;34
5071;34028;BASCONES DE OJEDA;0;34
5072;34029;BECERRIL DE CAMPOS;63;34
5073;34031;BELMONTE DE CAMPOS;0;34
5074;34032;BERZOSILLA;11;34
5075;34033;BOADA DE CAMPOS;0;34
5076;34035;BOADILLA DE RIOSECO;4;34
5077;34034;BOADILLA DEL CAMINO;21;34
5078;34036;BRAÑOSERA;18;34
5079;34037;BUENAVISTA DE VALDAVIA;14;34
5080;34038;BUSTILLO DE LA VEGA;4;34
5081;34039;BUSTILLO DEL PARAMO DE CARRION;11;34
5082;34041;CALAHORRA DE BOEDO;0;34
5083;34042;CALZADA DE LOS MOLINOS;7;34
5084;34045;CAPILLAS;4;34
5085;34046;CARDEÑOSA DE VOLPEJERA;0;34
5086;34047;CARRION DE LOS CONDES;210;34
5087;34048;CASTIL DE VELA;11;34
5088;34049;CASTREJON DE LA PEÑA;49;34
5089;34050;CASTRILLO DE DON JUAN;7;34
5090;34051;CASTRILLO DE ONIELO;7;34
5091;34052;CASTRILLO DE VILLAVEGA;4;34
5092;34053;CASTROMOCHO;7;34
5093;34055;CERVATOS DE LA CUEZA;7;34
5094;34056;CERVERA DE PISUERGA;161;34
5095;34057;CEVICO DE LA TORRE;18;34
5096;34058;CEVICO NAVERO;7;34
5097;34059;CISNEROS;39;34
5098;34060;COBOS DE CERRATO;11;34
5099;34061;COLLAZOS DE BOEDO;4;34
5100;34062;CONGOSTO DE VALDAVIA;4;34
5101;34063;CORDOVILLA LA REAL;4;34
5102;34066;CUBILLAS DE CERRATO;4;34
5103;34067;DEHESA DE MONTEJO;35;34
5104;34068;DEHESA DE ROMANOS;25;34
5105;34069;DUEÑAS;322;34
5106;34070;ESPINOSA DE CERRATO;14;34
5107;34071;ESPINOSA DE VILLAGONZALO;7;34
5108;34072;FRECHILLA;4;34
5109;34073;FRESNO DEL RIO;11;34
5110;34074;FROMISTA;60;34
5111;34076;FUENTES DE NAVA;56;34
5112;34077;FUENTES DE VALDEPERO;35;34
5113;34079;GRIJOTA;158;34
5114;34080;GUARDO;487;34
5115;34081;GUAZA DE CAMPOS;4;34
5116;34082;HERMEDES DE CERRATO;0;34
5117;34083;HERRERA DE PISUERGA;165;34
5118;34084;HERRERA DE VALDECAÑAS;4;34
5119;34086;HONTORIA DE CERRATO;4;34
5120;34087;HORNILLOS DE CERRATO;7;34
5121;34088;HUSILLOS;56;34
5122;34089;ITERO DE LA VEGA;18;34
5123;34091;LAGARTOS;18;34
5124;34092;LANTADILLA;32;34
5125;34094;LEDIGOS;18;34
5126;34903;LOMA DEL UCIEZA;25;34
5127;34096;LOMAS;0;34
5128;34098;MAGAZ DE PISUERGA;91;34
5129;34099;MANQUILLOS;14;34
5130;34100;MANTINOS;11;34
5131;34101;MARCILLA DE CAMPOS;0;34
5132;34102;MAZARIEGOS;4;34
5133;34103;MAZUECOS DE VALDEGINATE;0;34
5134;34104;MELGAR DE YUSO;18;34
5135;34106;MENESES DE CAMPOS;18;34
5136;34107;MICIECES DE OJEDA;0;34
5137;34108;MONZON DE CAMPOS;74;34
5138;34109;MORATINOS;14;34
5139;34110;MUDA;7;34
5140;34112;NOGAL DE LAS HUERTAS;4;34
5141;34113;OLEA DE BOEDO;4;34
5142;34114;OLMOS DE OJEDA;35;34
5143;34116;OSORNILLO;4;34
5144;34901;OSORNO LA MAYOR;81;34
5145;34120;PALENCIA;371;34
5146;34121;PALENZUELA;60;34
5147;34122;PARAMO DE BOEDO;7;34
5148;34123;PAREDES DE NAVA;140;34
5149;34124;PAYO DE OJEDA;0;34
5150;34125;PEDRAZA DE CAMPOS;0;34
5151;34126;PEDROSA DE LA VEGA;7;34
5152;34127;PERALES;25;34
5153;34904;PERNIA (LA);11;34
5154;34129;PINO DEL RIO;0;34
5155;34130;PIÑA DE CAMPOS;4;34
5156;34131;POBLACION DE ARROYO;0;34
5157;34132;POBLACION DE CAMPOS;7;34
5158;34133;POBLACION DE CERRATO;0;34
5159;34134;POLENTINOS;4;34
5160;34135;POMAR DE VALDIVIA;53;34
5161;34136;POZA DE LA VEGA;14;34
5162;34137;POZO DE URAMA;0;34
5163;34139;PRADANOS DE OJEDA;11;34
5164;34140;PUEBLA DE VALDAVIA (LA);11;34
5165;34141;QUINTANA DEL PUENTE;39;34
5166;34143;QUINTANILLA DE ONSOÑA;7;34
5167;34146;REINOSO DE CERRATO;7;34
5168;34147;RENEDO DE LA VEGA;14;34
5169;34149;REQUENA DE CAMPOS;7;34
5170;34151;RESPENDA DE LA PEÑA;0;34
5171;34152;REVENGA DE CAMPOS;25;34
5172;34154;REVILLA DE COLLAZOS;0;34
5173;34155;RIBAS DE CAMPOS;21;34
5174;34156;RIBEROS DE LA CUEZA;0;34
5175;34157;SALDAÑA;245;34
5176;34158;SALINAS DE PISUERGA;14;34
5177;34159;SAN CEBRIAN DE CAMPOS;14;34
5178;34160;SAN CEBRIAN DE MUDA;0;34
5179;34161;SAN CRISTOBAL DE BOEDO;0;34
5180;34163;SAN MAMES DE CAMPOS;11;34
5181;34165;SAN ROMAN DE LA CUBA;0;34
5182;34167;SANTA CECILIA DEL ALCOR;18;34
5183;34168;SANTA CRUZ DE BOEDO;11;34
5184;34169;SANTERVAS DE LA VEGA;25;34
5185;34170;SANTIBAÑEZ DE ECLA;4;34
5186;34171;SANTIBAÑEZ DE LA PEÑA;63;34
5187;34174;SANTOYO;7;34
5188;34175;SERNA (LA);0;34
5189;34177;SOTO DE CERRATO;14;34
5190;34176;SOTOBAÑADO Y PRIORATO;7;34
5191;34178;TABANERA DE CERRATO;0;34
5192;34179;TABANERA DE VALDAVIA;0;34
5193;34180;TAMARA DE CAMPOS;0;34
5194;34181;TARIEGO DE CERRATO;32;34
5195;34182;TORQUEMADA;140;34
5196;34184;TORREMORMOJON;4;34
5197;34185;TRIOLLO;11;34
5198;34186;VALBUENA DE PISUERGA;4;34
5199;34189;VALDEOLMILLOS;11;34
5200;34190;VALDERRABANO;11;34
5201;34192;VALDE-UCIEZA;0;34
5202;34196;VALLE DE CERRATO;0;34
5203;34902;VALLE RETORTILLO;4;34
5204;34199;VELILLA DEL RIO CARRION;56;34
5205;34023;VENTA DE BAÑOS;525;34
5206;34201;VERTAVILLO;14;34
5207;34093;VID DE OJEDA (LA);7;34
5208;34202;VILLABASTA DE VALDAVIA;0;34
5209;34204;VILLACIDALER;14;34
5210;34205;VILLACONANCIO;0;34
5211;34206;VILLADA;70;34
5212;34208;VILLAELES DE VALDAVIA;0;34
5213;34210;VILLAHAN;11;34
5214;34211;VILLAHERREROS;14;34
5215;34213;VILLALACO;0;34
5216;34214;VILLALBA DE GUARDO;11;34
5217;34215;VILLALCAZAR DE SIRGA;7;34
5218;34216;VILLALCON;0;34
5219;34217;VILLALOBON;137;34
5220;34218;VILLALUENGA DE LA VEGA;32;34
5221;34220;VILLAMARTIN DE CAMPOS;25;34
5222;34221;VILLAMEDIANA;28;34
5223;34222;VILLAMERIEL;0;34
5224;34223;VILLAMORONTA;0;34
5225;34224;VILLAMUERA DE LA CUEZA;0;34
5226;34225;VILLAMURIEL DE CERRATO;532;34
5227;34227;VILLANUEVA DEL REBOLLAR;0;34
5228;34228;VILLANUÑO DE VALDAVIA;4;34
5229;34229;VILLAPROVEDO;0;34
5230;34230;VILLARMENTERO DE CAMPOS;0;34
5231;34231;VILLARRABE;21;34
5232;34232;VILLARRAMIEL;70;34
5233;34233;VILLASARRACINO;7;34
5234;34234;VILLASILA DE VALDAVIA;4;34
5235;34236;VILLATURDE;11;34
5236;34237;VILLAUMBRALES;46;34
5237;34238;VILLAVIUDAS;28;34
5238;34240;VILLERIAS DE CAMPOS;4;34
5239;34241;VILLODRE;0;34
5240;34242;VILLODRIGO;14;34
5241;34243;VILLOLDO;11;34
5242;34245;VILLOTA DEL PARAMO;0;34
5243;34246;VILLOVIECO;4;34
5244;35001;AGAETE;606;35
5245;35002;AGUIMES;3318;35
5246;35020;SAN NICOLÁS DE TOLENTINO;879;35
5247;35003;ANTIGUA;1656;35
5248;35004;ARRECIFE;392;35
5249;35005;ARTENARA;77;35
5250;35006;ARUCAS;2650;35
5251;35007;BETANCURIA;28;35
5252;35008;FIRGAS;280;35
5253;35009;GALDAR;1729;35
5254;35010;HARIA;557;35
5255;35011;INGENIO;2562;35
5256;35012;MOGAN;4337;35
5257;35013;MOYA;448;35
5258;35014;OLIVA (LA);4435;35
5259;35015;PAJARA;3794;35
5260;35016;PALMAS DE GRAN CANARIA (LAS);2170;35
5261;35017;PUERTO DEL ROSARIO;368;35
5262;35018;SAN BARTOLOME;1911;35
5263;35019;SAN BARTOLOME DE TIRAJANA;1243;35
5264;35021;SANTA BRIGIDA;812;35
5265;35022;SANTA LUCIA DE TIRAJANA;8246;35
5266;35023;SANTA MARIA DE GUIA DE GRAN CANARIA;1236;35
5267;35024;TEGUISE;2636;35
5268;35025;TEJEDA;175;35
5269;35026;TELDE;700;35
5270;35027;TEROR;718;35
5271;35028;TIAS;4466;35
5272;35029;TINAJO;707;35
5273;35030;TUINEJE;1782;35
5274;35032;VALLESECO;214;35
5275;35031;VALSEQUILLO DE GRAN CANARIA;445;35
5276;35033;VEGA DE SAN MATEO;497;35
5277;35034;YAIZA;4309;35
5278;36020;AGOLADA;123;36
5279;36001;ARBO;228;36
5280;36003;BAIONA;1757;36
5281;36002;BARRO;445;36
5282;36004;BUEU;1166;36
5283;36005;CALDAS DE REIS;721;36
5284;36006;CAMBADOS;2261;36
5285;36007;CAMPO LAMEIRO;88;36
5286;36008;CANGAS;2415;36
5287;36009;CAÑIZA (A);382;36
5288;36010;CATOIRA;273;36
5289;36011;CERDEDO;116;36
5290;36012;COTOBADE;256;36
5291;36013;COVELO;137;36
5292;36014;CRECENTE;182;36
5293;36015;CUNTIS;284;36
5294;36016;DOZON;28;36
5295;36017;ESTRADA (A);858;36
5296;36018;FORCAREI;179;36
5297;36019;FORNELOS DE MONTES;126;36
5298;36021;GONDOMAR;1197;36
5299;36022;GROVE (O);1404;36
5300;36023;GUARDA (A);651;36
5301;36901;ILLA AROUSA;203;36
5302;36024;LALIN;1348;36
5303;36025;LAMA (A);123;36
5304;36026;MARIN;123;36
5305;36027;MEAÑO;343;36
5306;36028;MEIS;466;36
5307;36029;MOAÑA;1355;36
5308;36030;MONDARIZ;368;36
5309;36031;MONDARIZ-BALNEARIO;46;36
5310;36032;MORAÑA;242;36
5311;36033;MOS;1533;36
5312;36034;NEVES (AS);294;36
5313;36035;NIGRAN;1740;36
5314;36036;OIA;126;36
5315;36037;PAZOS DE BORBEN;123;36
5316;36041;POIO;1593;36
5317;36043;PONTE CALDELAS;406;36
5318;36042;PONTEAREAS;3059;36
5319;36044;PONTECESURES;259;36
5320;36038;PONTEVEDRA;833;36
5321;36039;PORRIÑO (O);1715;36
5322;36040;PORTAS;179;36
5323;36045;REDONDELA;270;36
5324;36046;RIBADUMIA;532;36
5325;36047;RODEIRO;130;36
5326;36048;ROSAL (O);294;36
5327;36049;SALCEDA DE CASELAS;487;36
5328;36050;SALVATERRA DE MIÑO;805;36
5329;36051;SANXENXO;2597;36
5330;36052;SILLEDA;424;36
5331;36053;SOUTOMAIOR;606;36
5332;36054;TOMIÑO;1061;36
5333;36055;TUI;1484;36
5334;36056;VALGA;256;36
5335;36057;VIGO;1316;36
5336;36059;VILA DE CRUCES;200;36
5337;36058;VILABOA;434;36
5338;36060;VILAGARCIA DE AROUSA;424;36
5339;36061;VILANOVA DE AROUSA;907;36
5340;37001;ABUSEJO;7;37
5341;37002;AGALLAS;0;37
5342;37003;AHIGAL DE LOS ACEITEROS;0;37
5343;37004;AHIGAL DE VILLARINO;0;37
5344;37005;ALAMEDA DE GARDON (LA);4;37
5345;37006;ALAMEDILLA (LA);0;37
5346;37007;ALARAZ;21;37
5347;37008;ALBA DE TORMES;231;37
5348;37009;ALBA DE YELTES;7;37
5349;37010;ALBERCA (LA);67;37
5350;37011;ALBERGUERIA DE ARGAÑAN (LA);0;37
5351;37012;ALCONADA;7;37
5352;37015;ALDEA DEL OBISPO;11;37
5353;37013;ALDEACIPRESTE;0;37
5354;37014;ALDEADAVILA DE LA RIBERA;74;37
5355;37016;ALDEALENGUA;42;37
5356;37017;ALDEANUEVA DE FIGUEROA;28;37
5357;37018;ALDEANUEVA DE LA SIERRA;0;37
5358;37019;ALDEARRODRIGO;4;37
5359;37020;ALDEARRUBIA;25;37
5360;37021;ALDEASECA DE ALBA;4;37
5361;37022;ALDEASECA DE LA FRONTERA;18;37
5362;37023;ALDEATEJADA;116;37
5363;37024;ALDEAVIEJA DE TORMES;18;37
5364;37025;ALDEHUELA DE LA BOVEDA;11;37
5365;37026;ALDEHUELA DE YELTES;7;37
5366;37027;ALMENARA DE TORMES;18;37
5367;37028;ALMENDRA;14;37
5368;37029;ANAYA DE ALBA;7;37
5369;37030;AÑOVER DE TORMES;4;37
5370;37031;ARABAYONA DE MOGICA;7;37
5371;37032;ARAPILES;81;37
5372;37033;ARCEDIANO;7;37
5373;37034;ARCO (EL);0;37
5374;37035;ARMENTEROS;25;37
5375;37037;ATALAYA (LA);4;37
5376;37038;BABILAFUENTE;35;37
5377;37039;BAÑOBAREZ;4;37
5378;37040;BARBADILLO;18;37
5379;37041;BARBALOS;0;37
5380;37042;BARCEO;0;37
5381;37044;BARRUECOPARDO;28;37
5382;37045;BASTIDA (LA);0;37
5383;37046;BEJAR;98;37
5384;37047;BELEÑA;25;37
5385;37049;BERMELLAR;4;37
5386;37050;BERROCAL DE HUEBRA;4;37
5387;37051;BERROCAL DE SALVATIERRA;14;37
5388;37052;BOADA;28;37
5389;37054;BODON (EL);4;37
5390;37055;BOGAJO;0;37
