;Comunidad Autónoma;Provincia;Municipio;Código;CodProv;Codigo_Mapa
4956;La Rioja;LA RIOJA;URUÑUELA;26160;26;26160
4957;La Rioja;LA RIOJA;VALDEMADERA;26161;26;26161
4958;La Rioja;LA RIOJA;VALGAÑON;26162;26;26162
4959;La Rioja;LA RIOJA;VENTOSA;26163;26;26163
4960;La Rioja;LA RIOJA;VENTROSA;26164;26;26164
4961;La Rioja;LA RIOJA;VIGUERA;26165;26;26165
4962;La Rioja;LA RIOJA;VILLA OCON;26166;26;0
4963;La Rioja;LA RIOJA;VILLALBA DE RIOJA;26167;26;26166
4964;La Rioja;LA RIOJA;VILLALOBAR DE RIOJA;26168;26;26167
4965;La Rioja;LA RIOJA;VILLAMEDIANA DE IREGUA;26169;26;26168
4966;La Rioja;LA RIOJA;VILLANUEVA DE CAMEROS;26170;26;26169
4967;La Rioja;LA RIOJA;VILLAR DE ARNEDO (EL);26171;26;26170
4968;La Rioja;LA RIOJA;VILLAR DE TORRE;26172;26;26171
4969;La Rioja;LA RIOJA;VILLAREJO;26173;26;26172
4970;La Rioja;LA RIOJA;VILLARROYA;26174;26;26173
4971;La Rioja;LA RIOJA;VILLARTA-QUINTANA;26175;26;26174
4972;La Rioja;LA RIOJA;VILLAVELAYO;26176;26;26175
4973;La Rioja;LA RIOJA;VILLAVERDE DE RIOJA;26177;26;26176
4974;La Rioja;LA RIOJA;VILLOSLADA DE CAMEROS;26178;26;26177
4975;La Rioja;LA RIOJA;VINIEGRA DE ABAJO;26179;26;26178
4976;La Rioja;LA RIOJA;VINIEGRA DE ARRIBA;26180;26;26179
4977;La Rioja;LA RIOJA;ZARRATON;26181;26;26180
4978;La Rioja;LA RIOJA;ZARZOSA;26182;26;26181
4979;La Rioja;LA RIOJA;ZENZANO;26183;26;0
4980;La Rioja;LA RIOJA;ZORRAQUIN;26184;26;26183
4981;La Rioja;LA RIOJA;LOGROÑO;26900;26;26089
4982;Galicia;LUGO;ABADIN;27001;27;27001
4983;Galicia;LUGO;ALFOZ;27002;27;27002
4984;Galicia;LUGO;ANTAS DE ULLA;27003;27;27003
4985;Galicia;LUGO;BALEIRA;27004;27;27004
4986;Galicia;LUGO;BARREIROS;27005;27;27005
4987;Galicia;LUGO;BECERREA;27006;27;27006
4988;Galicia;LUGO;BEGONTE;27007;27;27007
4989;Galicia;LUGO;BOVEDA;27008;27;27008
4990;Galicia;LUGO;CARBALLEDO;27009;27;27009
4991;Galicia;LUGO;CASTRO DE REI;27010;27;27010
4992;Galicia;LUGO;CASTROVERDE;27011;27;27011
4993;Galicia;LUGO;CERVANTES;27012;27;27012
4994;Galicia;LUGO;CERVO;27013;27;27013
4995;Galicia;LUGO;CORGO (O);27014;27;27014
4996;Galicia;LUGO;COSPEITO;27015;27;27015
4997;Galicia;LUGO;CHANTADA;27016;27;27016
4998;Galicia;LUGO;FOLGOSO DO COUREL;27017;27;27017
4999;Galicia;LUGO;FONSAGRADA (A);27018;27;27018
5000;Galicia;LUGO;FOZ;27019;27;27019
5001;Galicia;LUGO;FRIOL;27020;27;27020
5002;Galicia;LUGO;XERMADE;27021;27;27021
5003;Galicia;LUGO;GUITIRIZ;27022;27;27022
5004;Galicia;LUGO;GUNTIN;27023;27;27023
5005;Galicia;LUGO;INCIO (O);27024;27;27024
5006;Galicia;LUGO;XOVE;27025;27;27025
5007;Galicia;LUGO;LANCARA;27026;27;27026
5008;Galicia;LUGO;LOURENZA;27027;27;27027
5009;Galicia;LUGO;MEIRA;27029;27;27029
5010;Galicia;LUGO;MONDOÑEDO;27030;27;27030
5011;Galicia;LUGO;MONFORTE DE LEMOS;27031;27;27031
5012;Galicia;LUGO;MONTERROSO;27032;27;27032
5013;Galicia;LUGO;MURAS;27033;27;27033
5014;Galicia;LUGO;NAVIA DE SUARNA;27034;27;27034
5015;Galicia;LUGO;NEGUEIRA DE MUÑIZ;27035;27;27035
5016;Galicia;LUGO;BARALLA;27036;27;27901
5017;Galicia;LUGO;NOGAIS (AS);27037;27;27037
5018;Galicia;LUGO;OUROL;27038;27;27038
5019;Galicia;LUGO;OUTEIRO DE REI;27039;27;27039
5020;Galicia;LUGO;PALAS DE REI;27040;27;27040
5021;Galicia;LUGO;PANTON;27041;27;27041
5022;Galicia;LUGO;PARADELA;27042;27;27042
5023;Galicia;LUGO;PARAMO (O);27043;27;27043
5024;Galicia;LUGO;PASTORIZA (A);27044;27;27044
5025;Galicia;LUGO;PEDRAFITA DO CEBREIRO;27045;27;27045
5026;Galicia;LUGO;POL;27046;27;27046
5027;Galicia;LUGO;POBRA DO BROLLON (A);27047;27;27047
5028;Galicia;LUGO;PONTENOVA (A);27048;27;27048
5029;Galicia;LUGO;PORTOMARIN;27049;27;27049
5030;Galicia;LUGO;QUIROGA;27050;27;27050
5031;Galicia;LUGO;RIBADEO;27051;27;27051
5032;Galicia;LUGO;RIBAS DE SIL;27052;27;27052
5033;Galicia;LUGO;RIBEIRA DE PIQUIN;27053;27;27053
5034;Galicia;LUGO;RIOTORTO;27054;27;27054
5035;Galicia;LUGO;SAMOS;27055;27;27055
5036;Galicia;LUGO;RABADE;27056;27;27056
5037;Galicia;LUGO;SARRIA;27057;27;27057
5038;Galicia;LUGO;SAVIÑAO (O);27058;27;27058
5039;Galicia;LUGO;SOBER;27059;27;27059
5040;Galicia;LUGO;TABOADA;27060;27;27060
5041;Galicia;LUGO;TRABADA;27061;27;27061
5042;Galicia;LUGO;TRIACASTELA;27062;27;27062
5043;Galicia;LUGO;VALADOURO (O);27063;27;27063
5044;Galicia;LUGO;VICEDO (O);27064;27;27064
5045;Galicia;LUGO;VILALBA;27065;27;27065
5046;Galicia;LUGO;VILLAODRID;27066;27;0
5047;Galicia;LUGO;VIVEIRO;27067;27;27066
5048;Galicia;LUGO;BURELA;27068;27;27902
5049;Galicia;LUGO;LUGO;27900;27;27028
5050;Comunidad de Madrid;MADRID;ACEBEDA (LA);28001;28;28001
5051;Comunidad de Madrid;MADRID;AJALVIR;28002;28;28002
5052;Comunidad de Madrid;MADRID;ALAMEDA DEL VALLE;28003;28;28003
5053;Comunidad de Madrid;MADRID;ALAMO (EL);28004;28;28004
5054;Comunidad de Madrid;MADRID;ALCALA DE HENARES;28005;28;28005
5055;Comunidad de Madrid;MADRID;ALCOBENDAS;28006;28;28006
5056;Comunidad de Madrid;MADRID;ALCORCON;28007;28;28007
5057;Comunidad de Madrid;MADRID;ALDEA DEL FRESNO;28008;28;28008
5058;Comunidad de Madrid;MADRID;ALGETE;28009;28;28009
5059;Comunidad de Madrid;MADRID;ALPEDRETE;28010;28;28010
5060;Comunidad de Madrid;MADRID;AMBITE;28011;28;28011
5061;Comunidad de Madrid;MADRID;ANCHUELO;28012;28;28012
5062;Comunidad de Madrid;MADRID;ARANJUEZ;28013;28;28013
5063;Comunidad de Madrid;MADRID;ARGANDA DEL REY;28014;28;28014
5064;Comunidad de Madrid;MADRID;ARROYOMOLINOS;28015;28;28015
5065;Comunidad de Madrid;MADRID;ATAZAR (EL);28016;28;28016
5066;Comunidad de Madrid;MADRID;BATRES;28017;28;28017
5067;Comunidad de Madrid;MADRID;BECERRIL DE LA SIERRA;28018;28;28018
5068;Comunidad de Madrid;MADRID;BELMONTE DE TAJO;28019;28;28019
5069;Comunidad de Madrid;MADRID;BERRUECO (EL);28020;28;28021
5070;Comunidad de Madrid;MADRID;BERZOSA DEL LOZOYA;28021;28;28020
5071;Comunidad de Madrid;MADRID;BOADILLA DEL MONTE;28022;28;28022
5072;Comunidad de Madrid;MADRID;BOALO (EL);28023;28;28023
5073;Comunidad de Madrid;MADRID;BRAOJOS;28024;28;28024
5074;Comunidad de Madrid;MADRID;BREA DE TAJO;28025;28;28025
5075;Comunidad de Madrid;MADRID;BRUNETE;28026;28;28026
5076;Comunidad de Madrid;MADRID;BUITRAGO DEL LOZOYA;28027;28;28027
5077;Comunidad de Madrid;MADRID;BUSTARVIEJO;28028;28;28028
5078;Comunidad de Madrid;MADRID;CABANILLAS DE LA SIERRA;28029;28;28029
5079;Comunidad de Madrid;MADRID;CABRERA (LA);28030;28;28030
5080;Comunidad de Madrid;MADRID;CADALSO DE LOS VIDRIOS;28031;28;28031
5081;Comunidad de Madrid;MADRID;CAMARMA DE ESTERUELAS;28032;28;28032
5082;Comunidad de Madrid;MADRID;CAMPO REAL;28033;28;28033
5083;Comunidad de Madrid;MADRID;CANENCIA;28034;28;28034
5084;Comunidad de Madrid;MADRID;CARABAÑA;28035;28;28035
5085;Comunidad de Madrid;MADRID;CASARRUBUELOS;28036;28;28036
5086;Comunidad de Madrid;MADRID;CENICIENTOS;28037;28;28037
5087;Comunidad de Madrid;MADRID;CERCEDILLA;28038;28;28038
5088;Comunidad de Madrid;MADRID;CERVERA DE BUITRAGO;28039;28;28039
5089;Comunidad de Madrid;MADRID;CIEMPOZUELOS;28040;28;28040
5090;Comunidad de Madrid;MADRID;COBEÑA;28041;28;28041
5091;Comunidad de Madrid;MADRID;COLMENAR DEL ARROYO;28042;28;28042
5092;Comunidad de Madrid;MADRID;COLMENAR DE OREJA;28043;28;28043
5093;Comunidad de Madrid;MADRID;COLMENAREJO;28044;28;28044
5094;Comunidad de Madrid;MADRID;COLMENAR VIEJO;28045;28;28045
5095;Comunidad de Madrid;MADRID;COLLADO MEDIANO;28046;28;28046
5096;Comunidad de Madrid;MADRID;COLLADO VILLALBA;28047;28;28047
5097;Comunidad de Madrid;MADRID;CORPA;28048;28;28048
5098;Comunidad de Madrid;MADRID;COSLADA;28049;28;28049
5099;Comunidad de Madrid;MADRID;CUBAS DE LA SAGRA;28050;28;28050
5100;Comunidad de Madrid;MADRID;CHAPINERIA;28051;28;28051
5101;Comunidad de Madrid;MADRID;CHINCHON;28052;28;28052
5102;Comunidad de Madrid;MADRID;DAGANZO DE ARRIBA;28053;28;28053
5103;Comunidad de Madrid;MADRID;ESCORIAL (EL);28054;28;28054
5104;Comunidad de Madrid;MADRID;ESTREMERA;28055;28;28055
5105;Comunidad de Madrid;MADRID;FRESNEDILLAS DE LA OLIVA;28056;28;28056
5106;Comunidad de Madrid;MADRID;FRESNO DE TOROTE;28057;28;28057
5107;Comunidad de Madrid;MADRID;FUENLABRADA;28058;28;28058
5108;Comunidad de Madrid;MADRID;FUENTE EL SAZ DE JARAMA;28059;28;28059
5109;Comunidad de Madrid;MADRID;FUENTIDUEÑA DE TAJO;28060;28;28060
5110;Comunidad de Madrid;MADRID;GALAPAGAR;28061;28;28061
5111;Comunidad de Madrid;MADRID;GARGANTA DE LOS MONTES;28062;28;28062
5112;Comunidad de Madrid;MADRID;GARGANTILLA DEL LOZOYA;28063;28;28063
5113;Comunidad de Madrid;MADRID;GASCONES;28064;28;28064
5114;Comunidad de Madrid;MADRID;GETAFE;28065;28;28065
5115;Comunidad de Madrid;MADRID;GRIÑON;28066;28;28066
5116;Comunidad de Madrid;MADRID;GUADALIX DE LA SIERRA;28067;28;28067
5117;Comunidad de Madrid;MADRID;GUADARRAMA;28068;28;28068
5118;Comunidad de Madrid;MADRID;HIRUELA (LA);28069;28;28069
5119;Comunidad de Madrid;MADRID;HORCAJO DE LA SIERRA;28070;28;28070
5120;Comunidad de Madrid;MADRID;HORCAJUELO DE LA SIERRA;28071;28;28071
5121;Comunidad de Madrid;MADRID;HOYO DE MANZANARES;28072;28;28072
5122;Comunidad de Madrid;MADRID;HUMANES DE MADRID;28073;28;28073
5123;Comunidad de Madrid;MADRID;LEGANES;28074;28;28074
5124;Comunidad de Madrid;MADRID;LOECHES;28075;28;28075
5125;Comunidad de Madrid;MADRID;LOZOYA;28076;28;28076
5126;Comunidad de Madrid;MADRID;LOZOYUELA-NAVAS-SIETEIGLESIAS;28077;28;28901
5127;Comunidad de Madrid;MADRID;MADARCOS;28078;28;28078
5128;Comunidad de Madrid;MADRID;MAJADAHONDA;28080;28;28080
5129;Comunidad de Madrid;MADRID;MANJIRON;28081;28;0
5130;Comunidad de Madrid;MADRID;MANZANARES EL REAL;28082;28;28082
5131;Comunidad de Madrid;MADRID;MECO;28083;28;28083
5132;Comunidad de Madrid;MADRID;MEJORADA DEL CAMPO;28084;28;28084
5133;Comunidad de Madrid;MADRID;MIRAFLORES DE LA SIERRA;28085;28;28085
5134;Comunidad de Madrid;MADRID;MOLAR (EL);28086;28;28086
5135;Comunidad de Madrid;MADRID;MOLINOS (LOS);28087;28;28087
5136;Comunidad de Madrid;MADRID;MONTEJO DE LA SIERRA;28088;28;28088
5137;Comunidad de Madrid;MADRID;MORALEJA DE ENMEDIO;28089;28;28089
5138;Comunidad de Madrid;MADRID;MORALZARZAL;28090;28;28090
5139;Comunidad de Madrid;MADRID;MORATA DE TAJUÑA;28091;28;28091
5140;Comunidad de Madrid;MADRID;MOSTOLES;28092;28;28092
5141;Comunidad de Madrid;MADRID;NAVACERRADA;28093;28;28093
5142;Comunidad de Madrid;MADRID;NAVALAFUENTE;28094;28;28094
5143;Comunidad de Madrid;MADRID;NAVALAGAMELLA;28095;28;28095
5144;Comunidad de Madrid;MADRID;NAVALCARNERO;28096;28;28096
5145;Comunidad de Madrid;MADRID;NAVARREDONDA Y SAN MAMES;28097;28;28097
5146;Comunidad de Madrid;MADRID;NAVAS BUITRA;28098;28;0
5147;Comunidad de Madrid;MADRID;NAVAS DEL REY;28099;28;28099
5148;Comunidad de Madrid;MADRID;NUEVO BAZTAN;28100;28;28100
5149;Comunidad de Madrid;MADRID;OLMEDA DE LAS FUENTES;28101;28;28101
5150;Comunidad de Madrid;MADRID;ORUSCO DE TAJUÑA;28102;28;28102
5151;Comunidad de Madrid;MADRID;OTERUELO VAL;28103;28;0
5152;Comunidad de Madrid;MADRID;PARACUELLOS DE JARAMA;28104;28;28104
5153;Comunidad de Madrid;MADRID;PAREDES BUIT;28105;28;0
5154;Comunidad de Madrid;MADRID;PARLA;28106;28;28106
5155;Comunidad de Madrid;MADRID;PATONES;28107;28;28107
5156;Comunidad de Madrid;MADRID;PEDREZUELA;28108;28;28108
5157;Comunidad de Madrid;MADRID;PELAYOS DE LA PRESA;28109;28;28109
5158;Comunidad de Madrid;MADRID;PERALES DE TAJUÑA;28110;28;28110
5159;Comunidad de Madrid;MADRID;PEZUELA DE LAS TORRES;28111;28;28111
5160;Comunidad de Madrid;MADRID;PINILLA DEL VALLE;28112;28;28112
5161;Comunidad de Madrid;MADRID;PINTO;28113;28;28113
5162;Comunidad de Madrid;MADRID;PIÑUECAR-GANDULLAS;28114;28;28114
5163;Comunidad de Madrid;MADRID;POZUELO DE ALARCON;28115;28;28115
5164;Comunidad de Madrid;MADRID;POZUELO DEL REY;28116;28;28116
5165;Comunidad de Madrid;MADRID;PRADENA DEL RINCON;28117;28;28117
5166;Comunidad de Madrid;MADRID;PUEBLA DE LA SIERRA;28118;28;28118
5167;Comunidad de Madrid;MADRID;QUIJORNA;28119;28;28119
5168;Comunidad de Madrid;MADRID;RASCAFRIA;28120;28;28120
5169;Comunidad de Madrid;MADRID;REDUEÑA;28121;28;28121
5170;Comunidad de Madrid;MADRID;RIBATEJADA;28122;28;28122
5171;Comunidad de Madrid;MADRID;RIVAS-VACIAMADRID;28123;28;28123
5172;Comunidad de Madrid;MADRID;ROBLEDILLO DE LA JARA;28124;28;28124
5173;Comunidad de Madrid;MADRID;ROBLEDO DE CHAVELA;28125;28;28125
5174;Comunidad de Madrid;MADRID;ROBREGORDO;28126;28;28126
5175;Comunidad de Madrid;MADRID;ROZAS DE MADRID (LAS);28127;28;28127
5176;Comunidad de Madrid;MADRID;ROZAS DE PUERTO REAL;28128;28;28128
5177;Comunidad de Madrid;MADRID;SAN AGUSTIN DE GUADALIX;28129;28;28129
5178;Comunidad de Madrid;MADRID;SAN FERNANDO DE HENARES;28130;28;28130
5179;Comunidad de Madrid;MADRID;SAN LORENZO DE EL ESCORIAL;28131;28;28131
5180;Comunidad de Madrid;MADRID;SAN MARTIN DE LA VEGA;28132;28;28132
5181;Comunidad de Madrid;MADRID;SAN MARTIN DE VALDEIGLESIAS;28133;28;28133
5182;Comunidad de Madrid;MADRID;SAN SEBASTIAN DE LOS REYES;28134;28;28134
5183;Comunidad de Madrid;MADRID;SANTA MARIA DE LA ALAMEDA;28135;28;28135
5184;Comunidad de Madrid;MADRID;SANTORCAZ;28136;28;28136
5185;Comunidad de Madrid;MADRID;SANTOS DE LA HUMOSA (LOS);28137;28;28137
5186;Comunidad de Madrid;MADRID;SERNA DEL MONTE (LA);28138;28;28138
5187;Comunidad de Madrid;MADRID;SERRADA FUEN;28139;28;0
5188;Comunidad de Madrid;MADRID;SERRANILLOS DEL VALLE;28140;28;28140
5189;Comunidad de Madrid;MADRID;SEVILLA LA NUEVA;28141;28;28141
5190;Comunidad de Madrid;MADRID;SIETEIGLESIAS;28142;28;0
5191;Comunidad de Madrid;MADRID;SOMOSIERRA;28143;28;28143
5192;Comunidad de Madrid;MADRID;SOTO DEL REAL;28144;28;28144
5193;Comunidad de Madrid;MADRID;TALAMANCA DE JARAMA;28145;28;28145
5194;Comunidad de Madrid;MADRID;TIELMES;28146;28;28146
5195;Comunidad de Madrid;MADRID;TITULCIA;28147;28;28147
5196;Comunidad de Madrid;MADRID;TORREJON DE ARDOZ;28148;28;28148
5197;Comunidad de Madrid;MADRID;TORREJON DE LA CALZADA;28149;28;28149
5198;Comunidad de Madrid;MADRID;TORREJON DE VELASCO;28150;28;28150
5199;Comunidad de Madrid;MADRID;TORRELAGUNA;28151;28;28151
5200;Comunidad de Madrid;MADRID;TORRELODONES;28152;28;28152
5201;Comunidad de Madrid;MADRID;TORREMOCHA DE JARAMA;28153;28;28153
5202;Comunidad de Madrid;MADRID;TORRES DE LA ALAMEDA;28154;28;28154
5203;Comunidad de Madrid;MADRID;VALDARACETE;28155;28;28155
5204;Comunidad de Madrid;MADRID;VALDEAVERO;28156;28;28156
5205;Comunidad de Madrid;MADRID;VALDELAGUNA;28157;28;28157
5206;Comunidad de Madrid;MADRID;VALDEMANCO;28158;28;28158
5207;Comunidad de Madrid;MADRID;VALDEMAQUEDA;28159;28;28159
5208;Comunidad de Madrid;MADRID;VALDEMORILLO;28160;28;28160
5209;Comunidad de Madrid;MADRID;VALDEMORO;28161;28;28161
5210;Comunidad de Madrid;MADRID;VALDEOLMOS-ALALPARDO;28162;28;28162
5211;Comunidad de Madrid;MADRID;VALDEPIELAGOS;28163;28;28163
5212;Comunidad de Madrid;MADRID;VALDETORRES DE JARAMA;28164;28;28164
5213;Comunidad de Madrid;MADRID;VALDILECHA;28165;28;28165
5214;Comunidad de Madrid;MADRID;VALVERDE DE ALCALA;28166;28;28166
5215;Comunidad de Madrid;MADRID;VELILLA DE SAN ANTONIO;28167;28;28167
5216;Comunidad de Madrid;MADRID;VELLON (EL);28168;28;28168
5217;Comunidad de Madrid;MADRID;VENTURADA;28169;28;28169
5218;Comunidad de Madrid;MADRID;VILLACONEJOS;28170;28;28170
5219;Comunidad de Madrid;MADRID;VILLA DEL PRADO;28171;28;28171
5220;Comunidad de Madrid;MADRID;VILLALBILLA;28172;28;28172
5221;Comunidad de Madrid;MADRID;VILLAMANRIQUE DE TAJO;28173;28;28173
5222;Comunidad de Madrid;MADRID;VILLAMANTA;28174;28;28174
5223;Comunidad de Madrid;MADRID;VILLAMANTILLA;28175;28;28175
5224;Comunidad de Madrid;MADRID;VILLANUEVA DE LA CAÑADA;28176;28;28176
5225;Comunidad de Madrid;MADRID;VILLANUEVA DEL PARDILLO;28177;28;28177
5226;Comunidad de Madrid;MADRID;VILLANUEVA DE PERALES;28178;28;28178
5227;Comunidad de Madrid;MADRID;VILLAR DEL OLMO;28179;28;28179
5228;Comunidad de Madrid;MADRID;VILLAREJO DE SALVANES;28180;28;28180
5229;Comunidad de Madrid;MADRID;VILLAVICIOSA DE ODON;28181;28;28181
5230;Comunidad de Madrid;MADRID;VILLAVIEJA DEL LOZOYA;28182;28;28182
5231;Comunidad de Madrid;MADRID;ZARZALEJO;28183;28;28183
5232;Comunidad de Madrid;MADRID;TRES CANTOS;28184;28;28903
5233;Comunidad de Madrid;MADRID;PUENTES VIEJAS;28185;28;28902
5234;Comunidad de Madrid;MADRID;MADRID;28900;28;28079
5235;Andalucía;MALAGA;ALAMEDA;29001;29;29001
5236;Andalucía;MALAGA;ALCAUCIN;29002;29;29002
5237;Andalucía;MALAGA;ALFARNATE;29003;29;29003
5238;Andalucía;MALAGA;ALFARNATEJO;29004;29;29004
5239;Andalucía;MALAGA;ALGARROBO;29005;29;29005
5240;Andalucía;MALAGA;ALGATOCIN;29006;29;29006
5241;Andalucía;MALAGA;ALHAURIN DE LA TORRE;29007;29;29007
5242;Andalucía;MALAGA;ALHAURIN EL GRANDE;29008;29;29008
5243;Andalucía;MALAGA;ALMACHAR;29009;29;29009
5244;Andalucía;MALAGA;ALMARGEN;29010;29;29010
5245;Andalucía;MALAGA;ALMOGIA;29011;29;29011
5246;Andalucía;MALAGA;ALORA;29012;29;29012
5247;Andalucía;MALAGA;ALOZAINA;29013;29;29013
5248;Andalucía;MALAGA;ALPANDEIRE;29014;29;29014
5249;Andalucía;MALAGA;ANTEQUERA;29015;29;29015
5250;Andalucía;MALAGA;ARCHEZ;29016;29;29016
5251;Andalucía;MALAGA;ARCHIDONA;29017;29;29017
5252;Andalucía;MALAGA;ARDALES;29018;29;29018
5253;Andalucía;MALAGA;ARENAS;29019;29;29019
5254;Andalucía;MALAGA;ARRIATE;29020;29;29020
5255;Andalucía;MALAGA;ATAJATE;29021;29;29021
5256;Andalucía;MALAGA;BENADALID;29022;29;29022
5257;Andalucía;MALAGA;BENAHAVIS;29023;29;29023
5258;Andalucía;MALAGA;BENALAURIA;29024;29;29024
5259;Andalucía;MALAGA;BENALMADENA;29025;29;29025
5260;Andalucía;MALAGA;BENAMARGOSA;29026;29;29026
5261;Andalucía;MALAGA;BENAMOCARRA;29027;29;29027
5262;Andalucía;MALAGA;BENAOJAN;29028;29;29028
5263;Andalucía;MALAGA;BENARRABA;29029;29;29029
5264;Andalucía;MALAGA;BORGE (EL);29030;29;29030
5265;Andalucía;MALAGA;BURGO (EL);29031;29;29031
5266;Andalucía;MALAGA;CAMPILLOS;29032;29;29032
5267;Andalucía;MALAGA;CANILLAS DE ACEITUNO;29033;29;29033
5268;Andalucía;MALAGA;CANILLAS DE ALBAIDA;29034;29;29034
5269;Andalucía;MALAGA;CAÑETE LA REAL;29035;29;29035
5270;Andalucía;MALAGA;CARRATRACA;29036;29;29036
5271;Andalucía;MALAGA;CARTAJIMA;29037;29;29037
5272;Andalucía;MALAGA;CARTAMA;29038;29;29038
5273;Andalucía;MALAGA;CASABERMEJA;29039;29;29039
5274;Andalucía;MALAGA;CASARABONELA;29040;29;29040
5275;Andalucía;MALAGA;CASARES;29041;29;29041
5276;Andalucía;MALAGA;COIN;29042;29;29042
5277;Andalucía;MALAGA;COLMENAR;29043;29;29043
5278;Andalucía;MALAGA;COMARES;29044;29;29044
5279;Andalucía;MALAGA;COMPETA;29045;29;29045
5280;Andalucía;MALAGA;CORTES DE LA FRONTERA;29046;29;29046
5281;Andalucía;MALAGA;CUEVAS BAJAS;29047;29;29047
5282;Andalucía;MALAGA;CUEVAS DEL BECERRO;29048;29;29048
5283;Andalucía;MALAGA;CUEVAS DE SAN MARCOS;29049;29;29049
5284;Andalucía;MALAGA;CUTAR;29050;29;29050
5285;Andalucía;MALAGA;ESTEPONA;29051;29;29051
5286;Andalucía;MALAGA;FARAJAN;29052;29;29052
5287;Andalucía;MALAGA;FRIGILIANA;29053;29;29053
5288;Andalucía;MALAGA;FUENGIROLA;29054;29;29054
5289;Andalucía;MALAGA;FUENTE DE PIEDRA;29055;29;29055
5290;Andalucía;MALAGA;GAUCIN;29056;29;29056
5291;Andalucía;MALAGA;GENALGUACIL;29057;29;29057
5292;Andalucía;MALAGA;GUARO;29058;29;29058
5293;Andalucía;MALAGA;HUMILLADERO;29059;29;29059
5294;Andalucía;MALAGA;IGUALEJA;29060;29;29060
5295;Andalucía;MALAGA;ISTAN;29061;29;29061
5296;Andalucía;MALAGA;IZNATE;29062;29;29062
5297;Andalucía;MALAGA;JIMERA DE LIBAR;29063;29;29063
5298;Andalucía;MALAGA;JUBRIQUE;29064;29;29064
5299;Andalucía;MALAGA;JUZCAR;29065;29;29065
5300;Andalucía;MALAGA;MACHARAVIAYA;29066;29;29066
5301;Andalucía;MALAGA;MANILVA;29068;29;29068
5302;Andalucía;MALAGA;MARBELLA;29069;29;29069
5303;Andalucía;MALAGA;MIJAS;29070;29;29070
5304;Andalucía;MALAGA;MOCLINEJO;29071;29;29071
5305;Andalucía;MALAGA;MOLLINA;29072;29;29072
5306;Andalucía;MALAGA;MONDA;29073;29;29073
5307;Andalucía;MALAGA;MONTEJAQUE;29074;29;29074
5308;Andalucía;MALAGA;NERJA;29075;29;29075
5309;Andalucía;MALAGA;OJEN;29076;29;29076
5310;Andalucía;MALAGA;PARAUTA;29077;29;29077
5311;Andalucía;MALAGA;PEÑARRUBIA;29078;29;0
5312;Andalucía;MALAGA;PERIANA;29079;29;29079
5313;Andalucía;MALAGA;PIZARRA;29080;29;29080
5314;Andalucía;MALAGA;PUJERRA;29081;29;29081
5315;Andalucía;MALAGA;RINCON DE LA VICTORIA;29082;29;29082
5316;Andalucía;MALAGA;RIOGORDO;29083;29;29083
5317;Andalucía;MALAGA;RONDA;29084;29;29084
5318;Andalucía;MALAGA;SALARES;29085;29;29085
5319;Andalucía;MALAGA;SAYALONGA;29086;29;29086
5320;Andalucía;MALAGA;SEDELLA;29087;29;29087
5321;Andalucía;MALAGA;SIERRA DE YEGUAS;29088;29;29088
5322;Andalucía;MALAGA;TEBA;29089;29;29089
5323;Andalucía;MALAGA;TOLOX;29090;29;29090
5324;Andalucía;MALAGA;TORROX;29091;29;29091
5325;Andalucía;MALAGA;TOTALAN;29092;29;29092
5326;Andalucía;MALAGA;VALLE DE ABDALAJIS;29093;29;29093
5327;Andalucía;MALAGA;VELEZ-MALAGA;29094;29;29094
5328;Andalucía;MALAGA;VILLANUEVA DE ALGAIDAS;29095;29;29095
5329;Andalucía;MALAGA;VILLANUEVA DEL ROSARIO;29096;29;29096
5330;Andalucía;MALAGA;VILLANUEVA DEL TRABUCO;29097;29;29097
5331;Andalucía;MALAGA;VILLANUEVA DE TAPIA;29098;29;29098
5332;Andalucía;MALAGA;VIÑUELA;29099;29;29099
5333;Andalucía;MALAGA;YUNQUERA;29100;29;29100
5334;Andalucía;MALAGA;SAN PEDRO ALC;29102;29;0
5335;Andalucía;MALAGA;TORREMOLINOS;29103;29;29901
5336;Andalucía;MALAGA;VILLANUEVA DE LA CONCEPCION;29104;29;29902
5337;Andalucía;MALAGA;MALAGA;29900;29;29067
5338;Murcia;MURCIA;ABANILLA;30001;30;30001
5339;Murcia;MURCIA;ABARAN;30002;30;30002
5340;Murcia;MURCIA;AGUILAS;30003;30;30003
5341;Murcia;MURCIA;ALBUDEITE;30004;30;30004
5342;Murcia;MURCIA;ALCANTARILLA;30005;30;30005
5343;Murcia;MURCIA;ALEDO;30006;30;30006
5344;Murcia;MURCIA;ALGUAZAS;30007;30;30007
5345;Murcia;MURCIA;ALHAMA DE MURCIA;30008;30;30008
5346;Murcia;MURCIA;ARCHENA;30009;30;30009
5347;Murcia;MURCIA;BENIEL;30010;30;30010
5348;Murcia;MURCIA;BLANCA;30011;30;30011
5349;Murcia;MURCIA;BULLAS;30012;30;30012
5350;Murcia;MURCIA;CALASPARRA;30013;30;30013
5351;Murcia;MURCIA;CAMPOS DEL RIO;30014;30;30014
5352;Murcia;MURCIA;CARAVACA DE LA CRUZ;30015;30;30015
5353;Murcia;MURCIA;CARTAGENA;30016;30;30016
5354;Murcia;MURCIA;CEHEGIN;30017;30;30017
